action_0,action_1,action_2,action_3,action_4,action_5,action_6
-0.0376508,0.373116,-0.499053,-0.010861,0.686433,-0.673479,0.850941
0.011958,0.382659,-0.523135,-0.00181773,0.707804,-0.569914,0.859831
0.0555304,0.392107,-0.547814,0.0199028,0.724224,-0.403093,0.865165
0.0938323,0.401559,-0.571613,0.0503978,0.735885,-0.236063,0.86678
0.125926,0.410736,-0.59373,0.0846184,0.74378,-0.0829853,0.86444
0.152572,0.418784,-0.614235,0.121098,0.748051,0.0534912,0.857187
0.174913,0.425129,-0.632709,0.159094,0.750324,0.173766,0.843221
0.193752,0.428951,-0.64917,0.19663,0.752202,0.278694,0.820696
0.207734,0.431498,-0.66258,0.229417,0.757749,0.3691,0.784459
0.214792,0.433305,-0.672868,0.256726,0.767163,0.446611,0.721301
0.214519,0.434189,-0.679467,0.279025,0.779395,0.512871,0.588545
0.206379,0.434156,-0.682033,0.295689,0.792784,0.568859,0.437651
0.18829,0.431765,-0.680552,0.306357,0.806526,0.615514,0.291493
0.16063,0.425357,-0.673474,0.307406,0.820087,0.651753,0.155628
0.124534,0.41448,-0.662163,0.296004,0.832896,0.675261,0.0364519
0.0857649,0.398602,-0.647666,0.272881,0.844541,0.67488,-0.0623579
0.0475019,0.378632,-0.627378,0.236661,0.854941,0.531056,-0.130561
0.00821076,0.358945,-0.600322,0.189821,0.864064,0.346249,-0.0509874
-0.0316384,0.336901,-0.556925,0.137688,0.871687,0.17084,0.0723985
-0.0663109,0.309448,-0.467611,0.0850054,0.877944,0.0155324,0.191232
-0.0994786,0.275098,-0.350178,0.0370403,0.882619,-0.120125,0.297609
-0.128428,0.238562,-0.232294,0.000724741,0.885198,-0.237449,0.390905
-0.149715,0.205052,-0.12492,-0.0204558,0.885564,-0.337793,0.472052
-0.160709,0.174679,-0.030921,-0.0290002,0.884999,-0.422785,0.542149
-0.157855,0.147741,0.0491396,-0.0279477,0.884756,-0.494128,0.602413
-0.137453,0.126598,0.11586,-0.0237984,0.885076,-0.55353,0.654053
-0.0993006,0.11238,0.169615,-0.0207116,0.88595,-0.60199,0.698217
-0.0577586,0.0948047,0.206809,-0.0183926,0.887472,-0.640893,0.735854
-0.021023,0.0753264,0.227179,-0.0231013,0.889665,-0.669778,0.767749
0.0112675,0.0602296,0.222264,-0.0315517,0.891692,-0.687761,0.794617
0.0376548,0.0526524,0.195301,-0.0378175,0.893704,-0.691107,0.816979
0.0564176,0.0471702,0.149546,-0.0377105,0.895986,-0.667567,0.835181
0.0676594,0.0393539,0.0843445,-0.0238416,0.89829,-0.542422,0.849502
0.0725854,0.0302543,0.0113899,0.00237363,0.900637,-0.364535,0.859858
0.0746106,0.0184125,-0.0637397,0.038311,0.902764,-0.194596,0.865844
0.0749849,0.00424728,-0.135308,0.0798163,0.904779,-0.0417265,0.86619
0.0768626,-0.00738115,-0.202062,0.125013,0.906359,0.0929832,0.859572
0.0766433,-0.0189746,-0.261185,0.169329,0.907853,0.210555,0.841802
0.0726617,-0.0288618,-0.310188,0.210317,0.909658,0.312367,0.799352
0.0660973,-0.0360213,-0.346656,0.246363,0.912036,0.399932,0.654493
0.0572185,-0.0455895,-0.372411,0.278157,0.914803,0.474905,0.474086
0.0448511,-0.0566371,-0.385493,0.303566,0.917893,0.53865,0.304439
0.0321299,-0.0691841,-0.37725,0.32086,0.921234,0.592227,0.153203
0.0168062,-0.082251,-0.343001,0.32908,0.9246,0.635991,0.0207775
0.00559655,-0.0966223,-0.262163,0.324039,0.92789,0.668174,-0.0923817
-0.00743377,-0.109886,-0.166222,0.2997,0.930948,0.683024,-0.180467
-0.0245998,-0.120177,-0.0670856,0.246417,0.933641,0.635937,-0.167969
-0.0405737,-0.127453,0.034143,0.17373,0.935801,0.436934,-0.0266884
-0.0566992,-0.132827,0.13093,0.0978307,0.937294,0.248098,0.10797
-0.0737598,-0.135168,0.218499,0.0272944,0.937894,0.0810725,0.227397
-0.0931471,-0.132692,0.294879,-0.0368135,0.937376,-0.0640793,0.331465
-0.113485,-0.126483,0.359978,-0.0921655,0.935754,-0.18908,0.421538
-0.133439,-0.118858,0.414555,-0.138346,0.933189,-0.296426,0.499148
-0.149109,-0.110089,0.460417,-0.173302,0.930343,-0.388134,0.565769
-0.157562,-0.100504,0.499745,-0.196673,0.927898,-0.465742,0.622875
-0.156535,-0.0890363,0.533854,-0.212079,0.926015,-0.530859,0.671744
-0.14621,-0.0752906,0.562709,-0.219439,0.924565,-0.584882,0.713472
-0.128487,-0.060855,0.585636,-0.216609,0.923243,-0.629454,0.749005
-0.106122,-0.0427374,0.601751,-0.20495,0.921792,-0.66578,0.779106
-0.0855348,-0.0202584,0.611051,-0.180755,0.920269,-0.693526,0.804414
-0.0687998,-0.00176506,0.614276,-0.141335,0.918978,-0.713572,0.825431
-0.0593009,0.0116459,0.611393,-0.0945795,0.918057,-0.725488,0.842575
-0.0551877,0.019843,0.601943,-0.043059,0.917496,-0.727462,0.856138
-0.0556753,0.0231092,0.585643,0.0100259,0.917266,-0.710608,0.866427
-0.0626445,0.0186188,0.561441,0.0606289,0.917376,-0.634402,0.873515
-0.0739495,0.00855173,0.532826,0.106889,0.917949,-0.460653,0.877185
-0.0876399,-0.00193012,0.498298,0.149212,0.918689,-0.285408,0.877279
-0.103849,-0.0157059,0.448139,0.188509,0.919415,-0.125689,0.873342
-0.120302,-0.0315561,0.385108,0.224014,0.920251,0.0163311,0.864372
-0.136301,-0.0484378,0.308473,0.255882,0.921078,0.140794,0.848803
-0.15178,-0.0612087,0.228148,0.284691,0.921912,0.249206,0.82267
-0.166389,-0.066911,0.156814,0.309489,0.923046,0.342853,0.779416
-0.178694,-0.067046,0.0998926,0.329214,0.924445,0.422928,0.712249
-0.190808,-0.0636625,0.0561967,0.342746,0.926018,0.491051,0.623733
-0.200978,-0.0596289,0.0322585,0.349628,0.927728,0.548231,0.5592
-0.208637,-0.0511769,0.03434,0.349934,0.92941,0.595546,0.543594
-0.213374,-0.041137,0.0610225,0.341725,0.93099,0.632431,0.55723
-0.215042,-0.0343079,0.102195,0.322596,0.932423,0.654298,0.583806
-0.215876,-0.0271239,0.150541,0.289807,0.933611,0.64984,0.617051
-0.214423,-0.0208498,0.204217,0.240131,0.93452,0.499875,0.652092
-0.21274,-0.0142286,0.258753,0.180911,0.935142,0.318343,0.686318
-0.213932,-0.00717681,0.311966,0.113088,0.935495,0.147928,0.718206
-0.217258,-0.00292973,0.36194,0.0431435,0.9356,-0.00337644,0.747155
-0.223459,0.00137994,0.408082,-0.0267754,0.935353,-0.136029,0.773121
-0.231554,0.00907349,0.449304,-0.0929268,0.934642,-0.250955,0.796235
-0.239285,0.0168014,0.485525,-0.150899,0.933626,-0.349652,0.816751
-0.243818,0.0234368,0.516624,-0.198164,0.932351,-0.433572,0.835096
-0.243098,0.0342246,0.542246,-0.235056,0.930694,-0.503976,0.851521
-0.236981,0.0482808,0.56243,-0.261138,0.928411,-0.562384,0.866165
