torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6,,
-6.8001084,-14.276148,-6.8187113,-21.502546,2.0523434,1.1131059,0.29960075,0.6092216,-0.5466239,0.46150687,-0.51038307,0.62788856,0.14789292,0.31953084,0.929957,-0.08270617,1.4821045,1.0354335,1.7687795,-0.8353545,1.6282158,0.84435445,-0.0053867144,1.417275,1.1071588,1.6771797,-0.8571322,1.5811044,1.1561294,-0.93482673,0.8793743,-0.96654654,0.51676184,0.08124842,0.16364768,1.1561394,-0.9348267,0.8792877,-0.96645355,0.51670074,0.08125305,0.16365051,2.8463135,-0.51774454,1.1280317,-3.2014983,0.11256949,4.2804213,0.3570161,-0.2656529,0.96916497,0.8217243,-0.09658893,0.55361384,-0.09461156,-0.016084434,0.46279135,0.5101283,1,0,0,0,0,0,0,-3.4963136,0.117744535,-0.5780317,0.65972805,-4.158056,0.35865307,-0.6160617,2.48698,0.33519417,0.82531273,0.667572,-4.158032,0.34332275,-0.61035156,2.4795532,0.34332275,0.8392334
-6.878281,-13.709391,-6.788209,-21.046385,1.9718759,1.1520168,0.28160393,0.6051073,-0.5492237,0.45314044,-0.5034799,0.6292183,0.1847648,0.3192341,0.9351206,-0.087770276,1.4852461,1.0316368,1.7715625,-0.82941747,1.6289895,0.85014325,-0.010152133,1.4216695,1.1023208,1.6798214,-0.85671115,1.5819417,1.1577798,-0.95308363,0.8789652,-0.9675164,0.5283559,0.084217526,0.16754478,1.1577606,-0.95308375,0.87890625,-0.96759796,0.5283356,0.08420944,0.16746521,2.830306,-0.5171819,1.1491876,-3.2014983,0.11256949,4.23116,0.35686922,-0.26339102,0.9717264,0.82460654,-0.098384306,0.5498095,-0.08974408,-0.03469781,0.45051804,0.5122339,1,0,0,0,0,0,0,-3.4803061,0.11718187,-0.59918755,0.33009052,-3.6513805,-0.08182526,-0.19397736,2.3188114,0.5938217,0.77942014,0.32424927,-3.6514163,-0.076293945,-0.22888184,2.3269653,0.5912781,0.76293945
-6.429149,-11.32081,-6.209324,-21.32616,1.8831939,1.1429169,0.21761413,0.58896947,-0.5342037,0.44476652,-0.51028425,0.6255881,0.20709021,0.31293267,0.93848866,-0.09028269,1.4883845,1.0257782,1.7736596,-0.8256476,1.6288816,0.8559187,-0.014977487,1.4260507,1.0974723,1.6825155,-0.8562715,1.5827972,1.1550889,-0.965071,0.8763035,-0.96975505,0.5388047,0.08792152,0.17100097,1.1550903,-0.9650707,0.87623596,-0.96969604,0.538826,0.08792877,0.17108917,2.8142986,-0.5166192,1.1700971,-3.2014983,0.11256949,4.181899,0.3566332,-0.26118875,0.9742991,0.8274793,-0.10010795,0.54594654,-0.08484589,-0.052461397,0.43850154,0.514405,1,0,0,0,0,0,0,-3.4642987,0.1166192,-0.6200971,-0.53818226,-2.3974776,-0.532341,-0.44772625,2.0897627,0.7407993,0.69123805,-0.5340576,-2.3973942,-0.5340576,-0.4196167,2.0980835,0.74386597,0.7247925
-6.3964863,-10.508626,-6.0683985,-21.192616,1.8180363,1.1501743,0.18887818,0.58446014,-0.53281385,0.4339216,-0.5092114,0.6180894,0.18536216,0.31829083,0.9435877,-0.094899565,1.4911389,1.0210906,1.7752289,-0.8284672,1.6305408,0.86167413,-0.019849585,1.4304061,1.0926143,1.6852545,-0.85581803,1.5836698,1.1510997,-0.9744203,0.8710525,-0.9715884,0.54787266,0.09068054,0.17446466,1.1510849,-0.9744197,0.8710861,-0.9716034,0.5477905,0.09069443,0.1745224,2.7982912,-0.51605654,1.1907603,-3.2014983,0.11256949,4.132638,0.35631037,-0.25904727,0.9768797,0.83033556,-0.101762064,0.54203206,-0.079928316,-0.06988485,0.42601877,0.51595956,1,0,0,0,0,0,0,-3.4482913,0.11605653,-0.64076024,-0.79784393,-1.8698573,-1.0501981,-0.36666393,1.8135905,0.5518034,0.6927371,-0.8010864,-1.8697977,-1.0299683,-0.38146973,1.7929077,0.5531311,0.6866455
-5.8065977,-9.016907,-5.392111,-20.573376,1.7362919,1.1017452,0.1929215,0.5809004,-0.5307197,0.4378632,-0.49775994,0.623604,0.1944592,0.3189888,0.9488092,-0.09945754,1.4960855,1.0179503,1.778795,-0.8266491,1.6315181,0.86740714,-0.02475834,1.4347415,1.087762,1.6880373,-0.85535026,1.5845586,1.1465836,-0.9817505,0.8670938,-0.9703742,0.5566167,0.093590036,0.17777416,1.1466026,-0.9817511,0.8670807,-0.970459,0.55656433,0.09355545,0.1777649,2.7822838,-0.51549387,1.2111771,-3.2014983,0.11256949,4.083377,0.35590935,-0.2569654,0.9794613,0.83317024,-0.10334675,0.5380737,-0.07498955,-0.08560871,0.41390193,0.5159533,1,0,0,0,0,0,0,-3.4322839,0.115493864,-0.6611771,-0.90322495,-1.4660358,-0.7917404,0.24282932,1.7488122,0.5818993,0.66190064,-0.89645386,-1.4662743,-0.8010864,0.22888184,1.7547607,0.5722046,0.64849854
-6.0705156,-8.354546,-5.532175,-21.064363,1.6980065,1.1322706,0.13038512,0.5762212,-0.5203411,0.40489513,-0.5104662,0.6169685,0.12441954,0.31737617,0.9538403,-0.1028095,1.4954758,1.0111921,1.7805825,-0.8366873,1.6321651,0.8731144,-0.029685246,1.4390206,1.0829021,1.6908582,-0.8548815,1.5854627,1.1414374,-0.9853808,0.85577035,-0.972007,0.56423277,0.093788505,0.18085349,1.1414528,-0.985381,0.85582733,-0.97198486,0.5641937,0.093746185,0.18081665,2.7662764,-0.5149312,1.2313477,-3.2014983,0.11256949,4.034116,0.35542488,-0.25494647,0.98204607,0.83597714,-0.10486782,0.5340767,-0.07005061,-0.10200776,0.40121135,0.5166174,1,0,0,0,0,0,0,-3.4162765,0.114931196,-0.68134767,-1.0292292,-0.726068,-2.2646904,-0.32655,1.5232086,0.039693713,0.615865,-1.0299683,-0.7259846,-2.2506714,-0.30517578,1.5258789,0.038146973,0.61035156
-6.523035,-8.861738,-5.8829594,-20.758736,1.6600741,1.1796106,0.119570434,0.56467307,-0.5224795,0.39639243,-0.5055868,0.6182236,0.086152464,0.32526073,0.95781535,-0.10805717,1.4984795,1.0070641,1.7835917,-0.84195864,1.6342518,0.8787845,-0.034628287,1.4432349,1.0780393,1.6937145,-0.85441947,1.586383,1.1340522,-0.9886073,0.8428833,-0.9725977,0.5713267,0.09243899,0.18406242,1.1340141,-0.98860824,0.84285736,-0.97255707,0.5712509,0.09241104,0.18405914,2.750269,-0.51436853,1.251272,-3.2014983,0.11256949,3.9848547,0.3548565,-0.25299764,0.9846299,0.8387527,-0.10632286,0.5300461,-0.06511755,-0.118734434,0.3870762,0.5164819,1,0,0,0,0,0,0,-3.400269,0.11436853,-0.70127195,-1.4770508,-0.6452918,-2.5774121,-0.11814833,1.4187813,-0.26990324,0.64178705,-1.4877319,-0.6454468,-2.5939941,-0.11444092,1.411438,-0.2670288,0.64849854
-5.971549,-7.9283476,-5.2637,-20.33926,1.6248065,1.1170214,0.1347606,0.5679752,-0.52527356,0.40001962,-0.49956882,0.6210298,0.076014444,0.3237557,0.9639808,-0.113419324,1.5032378,1.003104,1.7868689,-0.8430173,1.6349463,0.884425,-0.039588556,1.4473968,1.0731813,1.6966051,-0.853966,1.5873185,1.1281216,-0.9920556,0.83229244,-0.9715334,0.57809544,0.09070597,0.18706512,1.1281013,-0.99205375,0.83236694,-0.9716034,0.5781174,0.09069443,0.1871109,2.7342615,-0.51380587,1.27095,-3.2014983,0.11256949,3.9355936,0.3542118,-0.2511146,0.9872096,0.8414967,-0.10771617,0.52598345,-0.060180992,-0.13403955,0.37368992,0.5154479,1,0,0,0,0,0,0,-3.3842616,0.11380586,-0.72094995,-1.1861086,-0.6896615,-2.1181703,0.2128601,1.3537526,-0.346604,0.60054064,-1.1825562,-0.6891012,-2.0980835,0.19073486,1.373291,-0.34332275,0.61035156
-5.623246,-6.861347,-4.807794,-20.727322,1.6192585,1.0492195,0.11036429,0.574233,-0.5214481,0.38088542,-0.51055205,0.6162323,-0.041327666,0.33582875,0.97055995,-0.11780577,1.5045296,0.9965985,1.78904,-0.8601651,1.6376928,0.8900483,-0.044559404,1.4514899,1.0683156,1.6995252,-0.85354257,1.5882703,1.1246514,-0.994168,0.818684,-0.9730655,0.5840088,0.08472472,0.19035079,1.1246681,-0.9941697,0.81863403,-0.9731293,0.58403015,0.08468628,0.1903534,2.718254,-0.5132432,1.2903817,-3.2014983,0.11256949,3.8863325,0.35349035,-0.24929309,0.98978764,0.84420645,-0.10906183,0.52188987,-0.05524307,-0.14908218,0.36146235,0.5150238,1,0,0,0,0,0,0,-3.3682542,0.11324319,-0.74038166,-0.6940365,-0.42247772,-2.7216911,-0.30641556,1.1826754,-1.1962503,0.65713227,-0.6866455,-0.42319298,-2.746582,-0.30517578,1.1825562,-1.2016296,0.64849854
-5.1155844,-5.633563,-4.2319975,-20.469498,1.5690504,0.9608118,0.10597406,0.582424,-0.5176084,0.36494538,-0.5068992,0.61501837,-0.20333941,0.34660482,0.9774119,-0.12220067,1.5062318,0.9922807,1.791778,-0.88404346,1.640261,0.89566785,-0.049533978,1.455503,1.0634462,1.7024721,-0.85317826,1.5892392,1.1239195,-0.99491346,0.8025213,-0.9738298,0.5893489,0.07287283,0.19388199,1.1239052,-0.99491477,0.8026123,-0.9738922,0.5893707,0.07286072,0.19378662,2.7022467,-0.51268053,1.309567,-3.2014983,0.11256949,3.8370714,0.35269976,-0.24752617,0.9923593,0.84687746,-0.110374704,0.51777047,-0.050295606,-0.1631101,0.35033607,0.5137067,1,0,0,0,0,0,0,-3.3522468,0.112680525,-0.75956696,-0.14638901,-0.14909506,-3.2325387,-0.15286207,1.0680199,-2.3703768,0.70624053,-0.15258789,-0.14901161,-3.2043457,-0.15258789,1.0681152,-2.3651123,0.6866455
-6.3787193,-7.698564,-5.3992186,-20.042433,1.534622,1.0954754,0.08723916,0.56191695,-0.5207651,0.34371692,-0.50111336,0.6165618,-0.27255195,0.3484234,0.9799554,-0.12764874,1.5070605,0.98827916,1.7949563,-0.8940611,1.6415027,0.90126115,-0.05451478,1.4594178,1.0585815,1.7054437,-0.85288453,1.5902263,1.1186389,-0.9961597,0.78292876,-0.97299534,0.5943899,0.058771964,0.19731966,1.11866,-0.9961605,0.7829666,-0.97293854,0.59432983,0.058746338,0.19741058,2.6862392,-0.51211786,1.328506,-3.2014983,0.11256949,3.7878103,0.35183,-0.24583077,0.9949193,0.8495066,-0.111645885,0.51363117,-0.045351207,-0.17867585,0.33588028,0.51135427,1,0,0,0,0,0,0,-3.3362393,0.11211786,-0.778506,-1.0561228,-0.24924278,-3.9185047,0.166893,1.0082006,-2.8201737,0.6875336,-1.0490417,-0.24914742,-3.9291382,0.19073486,0.9918213,-2.822876,0.7247925
-6.8299546,-8.409629,-5.746175,-20.11793,1.5357959,1.134752,0.07052317,0.5596512,-0.52382624,0.32764778,-0.50651044,0.6117132,-0.32344642,0.35450983,0.9852088,-0.13308872,1.508565,0.9826049,1.7972007,-0.9014015,1.6434028,0.90682584,-0.05950506,1.4632249,1.0537149,1.7084373,-0.85266757,1.5912305,1.1129068,-0.9980563,0.7614477,-0.9733758,0.5986928,0.04337987,0.20081168,1.1129379,-0.99805593,0.7614136,-0.97332,0.59871674,0.04339218,0.20084381,2.6702318,-0.5115552,1.3471987,-3.2014983,0.11256949,3.7385492,0.35087824,-0.2442131,0.99746877,0.85209376,-0.11287742,0.50947165,-0.04041664,-0.19484031,0.32035172,0.5091515,1,0,0,0,0,0,0,-3.320232,0.11155519,-0.7971987,-1.1464119,-0.37932396,-4.2962074,-0.07609129,0.86057186,-3.078419,0.6984055,-1.1444092,-0.37908554,-4.310608,-0.076293945,0.8773804,-3.0708313,0.6866455
-6.7877483,-8.432655,-5.627162,-19.917862,1.5230734,1.1218014,0.07258147,0.55539435,-0.52868634,0.3256072,-0.50476384,0.6066557,-0.3611472,0.35291472,0.990135,-0.13880801,1.512066,0.9780003,1.7994357,-0.90683967,1.6441677,0.91236,-0.06450994,1.4669347,1.0488473,1.711449,-0.8525312,1.592251,1.1068046,-1.0009773,0.7419435,-0.97345173,0.6022685,0.02729353,0.20406696,1.1068344,-1.0009766,0.7419586,-0.97351074,0.6023407,0.027275085,0.2040863,2.6542244,-0.5109925,1.3656452,-3.2014983,0.11256949,3.6892881,0.34984875,-0.24267292,1.0000057,0.8546391,-0.11407204,0.5052919,-0.035489652,-0.21063814,0.30468917,0.5065649,1,0,0,0,0,0,0,-3.3042245,0.11099252,-0.81564516,-1.2204409,-0.58419704,-3.9008498,-0.0151872635,0.71514845,-3.217268,0.6510556,-1.2207031,-0.5841255,-3.8909912,-0.038146973,0.7247925,-3.2234192,0.64849854
-6.8921804,-7.4730616,-5.575414,-20.200377,1.4743778,1.1480478,0.020693269,0.5303368,-0.51508,0.3094708,-0.5114886,0.60431695,-0.38105008,0.355402,0.9919105,-0.14177194,1.5133553,0.97212404,1.8020966,-0.9096887,1.6455612,0.9178365,-0.06951173,1.4705405,1.0439721,1.714476,-0.8524749,1.5932876,1.0953376,-1.0003535,0.7212309,-0.97511333,0.60536134,0.011227885,0.20724458,1.095295,-1.0003567,0.7211685,-0.9750366,0.60539246,0.011253357,0.2073288,2.638217,-0.51042986,1.3838453,-3.2014983,0.11256949,3.640027,0.34873772,-0.2412126,1.0025316,0.8571392,-0.115230635,0.50109726,-0.030589918,-0.2265307,0.28856423,0.5042806,1,0,0,0,0,0,0,-3.288217,0.11042985,-0.8338453,-2.293396,0.12476444,-4.142511,-0.33231974,0.6185651,-3.2131288,0.6355226,-2.3078918,0.12397766,-4.15802,-0.30517578,0.61035156,-3.2043457,0.64849854
-6.830224,-7.1060023,-5.4374886,-19.839733,1.432773,1.1540818,0.0175411,0.5153259,-0.5146884,0.30879217,-0.50504726,0.6077839,-0.38161397,0.35111707,0.99513537,-0.14671499,1.5168593,0.96821505,1.8056436,-0.909717,1.6459552,0.92324144,-0.074508086,1.4740548,1.039096,1.7175182,-0.85249543,1.5943385,1.0809956,-0.9992671,0.7028023,-0.97518533,0.6084605,-0.004069133,0.2101063,1.0809898,-0.99927187,0.702858,-0.97522736,0.6084442,-0.0041007996,0.21018982,2.6222095,-0.5098672,1.4017992,-3.2014983,0.11256949,3.590766,0.34754944,-0.23983407,1.005043,0.8595933,-0.11635203,0.49689046,-0.02572061,-0.24178213,0.27206656,0.501218,1,0,0,0,0,0,0,-3.2722096,0.109867185,-0.8517992,-2.868414,0.21727085,-3.6857247,-0.014400482,0.6198287,-3.0594037,0.57234466,-2.861023,0.2169609,-3.6621094,-0.038146973,0.61035156,-3.0708313,0.5722046
-6.5963697,-6.3678637,-5.163689,-19.373447,1.3735077,1.1502527,0.014193028,0.5100093,-0.5101254,0.29462996,-0.49799475,0.60846,-0.3846071,0.35060725,0.99974287,-0.1510269,1.5182493,0.9643968,1.8087872,-0.9101865,1.6469296,0.92857534,-0.079493836,1.4774728,1.0342294,1.7205747,-0.8525889,1.5954028,1.0668199,-0.99715054,0.6835484,-0.9733511,0.61139697,-0.018691707,0.21279074,1.0667801,-0.99714994,0.68359375,-0.97332,0.61130524,-0.018692017,0.2128601,2.6062021,-0.5093045,1.4195067,-3.2014983,0.11256949,3.5415049,0.3462906,-0.2385385,1.0075343,0.86199874,-0.117433846,0.49267766,-0.020883832,-0.2559849,0.25538564,0.49716368,1,0,0,0,0,0,0,-3.2562022,0.10930452,-0.86950666,-2.8351307,0.4233122,-3.850782,0.36684275,0.5872965,-2.924515,0.53688884,-2.8419495,0.42438507,-3.8528442,0.38146973,0.5722046,-2.9182434,0.5340576
-6.177028,-5.6851234,-4.7736225,-18.397356,1.2953026,1.1284386,0.037010543,0.50188524,-0.5099235,0.2946567,-0.47904125,0.60822994,-0.39128503,0.34680262,1.0038581,-0.15598238,1.5216713,0.9623732,1.8118092,-0.91128165,1.6474233,0.9338377,-0.08446945,1.4808059,1.0293952,1.7236456,-0.8527529,1.5964786,1.0524765,-0.99512213,0.6666049,-0.966887,0.6141031,-0.03280814,0.2151954,1.052475,-0.9951234,0.66661835,-0.966835,0.61416626,-0.032806396,0.21514893,2.5901947,-0.50874186,1.4369678,-3.2014983,0.11256949,3.4922438,0.34496832,-0.2373271,1.0099957,0.8643538,-0.11847287,0.48846525,-0.016072724,-0.26840368,0.23864171,0.4911129,1,0,0,0,0,0,0,-3.2401948,0.10874185,-0.88696784,-2.8686762,0.40568113,-3.3887029,1.2928247,0.5412221,-2.8232865,0.480932,-2.861023,0.40531158,-3.3950806,1.2969971,0.5722046,-2.822876,0.45776367
-7.1779404,-6.9244013,-5.662163,-18.387173,1.2654985,1.2606401,-0.0036808923,0.47934705,-0.5046878,0.2627812,-0.4792918,0.6077728,-0.39035788,0.35203844,1.0057398,-0.16017263,1.520223,0.9575015,1.8148115,-0.9113066,1.6492844,0.93900996,-0.08942987,1.4840274,1.0245916,1.7267288,-0.8529837,1.5975667,1.0344509,-0.9920891,0.6443397,-0.96072394,0.61657554,-0.04617635,0.21766083,1.0344505,-0.99208355,0.64430237,-0.9607315,0.6166458,-0.046157837,0.21762848,2.5741873,-0.5081792,1.4541827,-3.2014983,0.11256949,3.4429827,0.34357834,-0.23621225,1.0124264,0.8666574,-0.11945992,0.4842585,-0.011309352,-0.28194,0.21908802,0.48488137,1,0,0,0,0,0,0,-3.2241874,0.10817918,-0.90418273,-3.6051273,0.6066084,-4.453039,1.2326121,0.49449205,-2.6736424,0.49308538,-3.604889,0.6079674,-4.463196,1.2207031,0.49591064,-2.670288,0.49591064
-6.4052153,-5.451694,-4.865325,-17.954182,1.2199384,1.1809373,0.010434397,0.47062713,-0.50299025,0.27274543,-0.4680788,0.60412544,-0.40912068,0.3502414,1.009604,-0.16487841,1.5249392,0.95437974,1.8173476,-0.9143518,1.650103,0.94409066,-0.09437437,1.4871602,1.019828,1.7298216,-0.85328126,1.5986663,1.016113,-0.9888996,0.62663144,-0.9526532,0.61857533,-0.059543874,0.2199482,1.01614,-0.98890066,0.626564,-0.95272064,0.61855316,-0.059509277,0.2199173,2.5581799,-0.5076165,1.4711514,-3.2014983,0.11256949,3.3937216,0.3421278,-0.23518872,1.0148222,0.8689087,-0.12039986,0.48006037,-0.0065852385,-0.29367208,0.20096423,0.4778221,1,0,0,0,0,0,0,-3.20818,0.107616514,-0.92115134,-3.6675692,0.6379008,-3.5416484,1.6141415,0.3999591,-2.6735046,0.4574746,-3.6621094,0.6365776,-3.5476685,1.6021729,0.38146973,-2.670288,0.45776367
-6.1470604,-4.3854456,-4.5533047,-17.656748,1.1509354,1.1689367,-0.008901693,0.4532892,-0.49356,0.25981677,-0.4593002,0.5973612,-0.4328428,0.3457362,1.012084,-0.16840836,1.5261327,0.9509329,1.8194257,-0.9182077,1.6505268,0.9490698,-0.099293366,1.4902034,1.015112,1.732921,-0.853647,1.5997764,0.9958373,-0.983802,0.6085901,-0.94321835,0.6198956,-0.07313021,0.22194815,0.9958267,-0.9837985,0.60863495,-0.9431839,0.6198883,-0.07314682,0.22201538,2.5421724,-0.50705385,1.4878737,-3.2014983,0.11256949,3.3444605,0.34062433,-0.23425436,1.017179,0.8711049,-0.12129471,0.4758782,-0.0019065646,-0.30442297,0.18296711,0.47001553,1,0,0,0,0,0,0,-3.1921725,0.107053846,-0.93787366,-4.0551543,1.0195136,-3.6082625,1.8869758,0.26404858,-2.7172678,0.3999889,-4.0626526,1.0204315,-3.5858154,1.9073486,0.2670288,-2.7275085,0.4196167
-6.2258286,-4.323414,-4.5141673,-17.74349,1.1506318,1.1721766,-0.01848773,0.43155485,-0.49320817,0.26108217,-0.45715365,0.5957162,-0.44128576,0.3487953,1.013803,-0.17327459,1.5293657,0.946539,1.8222784,-0.91983986,1.6520957,0.9539326,-0.10418846,1.4931684,1.010441,1.7360262,-0.854079,1.600896,0.9725913,-0.97902066,0.5930884,-0.9342712,0.6209608,-0.086373776,0.22394809,0.97255707,-0.9790182,0.5929947,-0.93421936,0.6210327,-0.08640289,0.22392273,2.526165,-0.5064912,1.5043497,-3.2014983,0.11256949,3.2951994,0.33906507,-0.23341179,1.0194982,0.8732479,-0.122144215,0.471711,0.0027219097,-0.31519556,0.16488683,0.4624272,1,0,0,0,0,0,0,-3.176165,0.10649118,-0.9543497,-4.649198,0.9562731,-3.1003475,1.7894268,0.21303892,-2.6487126,0.3999889,-4.6539307,0.9560585,-3.1280518,1.7929077,0.22888184,-2.6512146,0.38146973
-6.8353148,-5.1152554,-5.0618563,-17.443632,1.1143347,1.2655182,-0.0373398,0.407858,-0.48875064,0.24134111,-0.4458872,0.6034382,-0.42351896,0.34414667,1.0151113,-0.17750105,1.5293695,0.94355786,1.8265419,-0.91760683,1.652518,0.9586633,-0.10905744,1.4960437,1.0058223,1.739139,-0.8545706,1.6020242,0.946151,-0.9737995,0.5750452,-0.9237881,0.6225135,-0.098297514,0.2256745,0.9461403,-0.97379684,0.5750656,-0.92372894,0.6225586,-0.09832382,0.22563934,2.5101576,-0.5059285,1.5205795,-3.2014983,0.11256949,3.2459383,0.33744907,-0.23266864,1.0217758,0.87533784,-0.122939676,0.4675641,0.007288045,-0.32625777,0.14473923,0.45412648,1,0,0,0,0,0,0,-3.1601577,0.10592851,-0.97057945,-5.2880526,1.0442257,-3.608632,2.0966291,0.3105402,-2.3847475,0.34528077,-5.2833557,1.0442734,-3.5858154,2.0980835,0.30517578,-2.3841858,0.34332275
-6.8474145,-4.3017597,-4.881863,-18.024174,1.1040361,1.2582184,-0.084949456,0.3916196,-0.4789502,0.22341481,-0.45497516,0.5899698,-0.44263867,0.34091586,1.0174062,-0.18089998,1.5295559,0.93757606,1.8276345,-0.92096645,1.6531615,0.96325666,-0.11389144,1.498817,1.001239,1.7422537,-0.85512185,1.60316,0.9187011,-0.9667999,0.5546137,-0.91664296,0.6229779,-0.11027617,0.22718915,0.91867447,-0.96679926,0.554657,-0.91667175,0.62294006,-0.11024475,0.22716522,2.4941502,-0.50536585,1.5365628,-3.2014983,0.11256949,3.1966772,0.33577728,-0.23202515,1.0240178,0.8773757,-0.123686396,0.46343806,0.01177525,-0.3375356,0.12497406,0.44687828,1,0,0,0,0,0,0,-3.1441503,0.10536584,-0.9865628,-5.489981,1.3999224,-4.0863037,1.4290214,0.09288788,-2.3957312,0.30293167,-5.493164,1.399517,-4.081726,1.411438,0.076293945,-2.3841858,0.30517578
-7.8141594,-5.1817303,-5.7372627,-17.825176,1.0293465,1.3866683,-0.13913153,0.3525627,-0.46644244,0.1908146,-0.4438034,0.58193606,-0.46741503,0.3424779,1.016141,-0.1838578,1.5274391,0.9346684,1.8295441,-0.9252341,1.6545317,0.9676822,-0.118678525,1.5014596,0.9966985,1.7453674,-0.8557346,1.6043035,0.88509333,-0.95741946,0.5285164,-0.9081051,0.6227356,-0.122582994,0.22867866,0.88510513,-0.9574175,0.5285263,-0.9080887,0.6227493,-0.12254715,0.2286911,2.4781427,-0.5048032,1.5522999,-3.2014983,0.11256949,3.147416,0.33404398,-0.23149419,1.0262184,0.87935877,-0.1243749,0.4593452,0.016156644,-0.34949157,0.102369756,0.43863508,1,0,0,0,0,0,0,-3.1281428,0.104803175,-1.0022998,-6.721556,1.876092,-5.2194595,1.7075777,-0.048458576,-2.4613647,0.29790103,-6.713867,1.8763542,-5.2261353,1.7166138,-0.038146973,-2.4604797,0.30517578
-7.5515504,-4.6038847,-5.4172707,-17.534756,1.0020404,1.3566004,-0.13289414,0.32922715,-0.46386263,0.19484217,-0.43327647,0.58200866,-0.4836466,0.3413699,1.0170662,-0.18825793,1.5306859,0.931707,1.8326687,-0.9282816,1.655509,0.9719284,-0.123420015,1.5039897,0.9922091,1.7484802,-0.8564093,1.6054536,0.8492802,-0.94829476,0.5059669,-0.89789844,0.62247556,-0.13490458,0.23005499,0.849247,-0.948298,0.5060196,-0.89788437,0.6225586,-0.13494492,0.23002625,2.4621353,-0.5042405,1.5677906,-3.2014983,0.11256949,3.098155,0.3322549,-0.23107481,1.0283756,0.8812884,-0.12500738,0.4552871,0.020435927,-0.36055288,0.08031136,0.42980456,1,0,0,0,0,0,0,-3.1121354,0.10424051,-1.0177906,-7.1626306,1.8249393,-4.509902,2.041328,-0.052011013,-2.4643168,0.27526617,-7.171631,1.8239021,-4.501343,2.040863,-0.038146973,-2.4795532,0.2670288
-8.929293,-6.501307,-6.6335983,-17.414696,0.9599031,1.5229166,-0.18143031,0.2711086,-0.4553259,0.17277497,-0.42122272,0.5797023,-0.47361094,0.33726764,1.0125947,-0.1917189,1.5299059,0.92902565,1.8354355,-0.92745095,1.6560438,0.97594625,-0.12811139,1.5063968,0.98777974,1.7515901,-0.8571408,1.6066095,0.80357856,-0.9382786,0.4813449,-0.88584447,0.62205935,-0.14625679,0.23120801,0.803566,-0.93827546,0.4814148,-0.8858681,0.6219864,-0.14629364,0.23117065,2.446128,-0.50367785,1.5830351,-3.2014983,0.11256949,3.048894,0.3304038,-0.23078275,1.0304842,0.8831647,-0.12556915,0.45127386,0.02458491,-0.37298566,0.05462172,0.42012304,1,0,0,0,0,0,0,-3.096128,0.10367784,-1.033035,-9.140325,2.0032287,-4.9243984,2.4107933,-0.08324385,-2.2704422,0.23060441,-9.1362,2.0045042,-4.9209595,2.4032593,-0.11444092,-2.2697449,0.22888184
-10.473671,-8.2165985,-8.021975,-17.061953,0.8617437,1.7197514,-0.24968393,0.19789399,-0.43825823,0.14444087,-0.40033606,0.57460904,-0.48476046,0.33896875,1.0056304,-0.19385013,1.5280629,0.9277293,1.8377814,-0.92985487,1.6574547,0.9796694,-0.13273767,1.5086598,0.98342955,1.7546962,-0.85792804,1.607771,0.74460906,-0.92526513,0.45267108,-0.870001,0.62127846,-0.15741433,0.23236115,0.7446289,-0.9252548,0.45261383,-0.8700371,0.62122345,-0.15745163,0.23231506,2.4301205,-0.5031152,1.5980333,-3.2014983,0.11256949,2.9996328,0.32848358,-0.23064137,1.032536,0.88498527,-0.12604271,0.4473234,0.028566439,-0.38649058,0.02464217,0.40868896,1,0,0,0,0,0,0,-3.0801206,0.10311517,-1.0480332,-11.7939,2.6026964,-5.7347655,3.1686902,-0.15617609,-2.2315085,0.23062825,-11.787415,2.604127,-5.760193,3.1661987,-0.15258789,-2.231598,0.22888184
