ball_vx,ball_vy,ball_vz
-1.86004,2.64956,-0.345019
-3.26241,0.442701,0.77204
2.17865,0.660844,0.160328
0,0,6.0722e-06
-1.69126,0.846603,3.09667
-0.769915,0.286268,1.03749
-0.779807,-0.00229481,0.99821
-0.861702,0.516706,1.43785
-0.996525,1.92011,1.17507
-0.650523,-1.94215,-1.72494
0,0,0
-1.56954,1.78578,3.10687
-0.662046,0.417125,1.001
-0.946656,-0.137849,0.661826
-1.45068,4.25385,1.78921
0.132951,-0.767987,2.93601
-3.01,1.72347,-0.634232
1.90525,-0.611017,1.62334
-2.68705,-0.710457,-2.73398
0.0924229,1.35492,5.13986
-0.0419184,1.4633,4.44502
-0.953665,-3.13982,0.892052
0.645876,1.11837,-1.43087
-2.3013,2.43558,-2.38469
0,-1.03033e-05,6.86888e-06
-2.23049,0.348731,3.68796
1.19982,-0.0934965,-1.04577
-2.56754,1.077,2.82994
1.36257,0.259237,0.171486
-0.495222,-0.763079,1.0969
-1.9627,2.06532,-1.61205
-1.99441,0.653701,-0.17944
-0.357714,-0.463261,-2.02396
0,3.25598e-06,0
-1.22196,0.353722,-0.242172
-0.913464,0.579147,-0.588123
-3.711,0.572417,3.11673
2.55028,0.146539,-3.85024
-1.54944,-1.31572,-0.691105
0,0,-6.54648e-06
-0.578377,2.22303,3.1324
0.106139,-5.91824,0.905628
0,3.33876e-06,0
0,0,0
0,0,0
0,0,0
-7.36619,5.97421,-4.44856
0,0,0
0.110753,6.76599,-4.87556
-0.686309,-3.78444,-2.89113
0.574538,0.353119,1.32814
-1.1242,-1.38478,-1.22964
0,-3.28175e-06,6.56349e-06
0.324256,2.47028,-1.30829
1.88546,2.50705,0.235003
-3.38361,-3.65761,-1.42997
0.0186354,1.34502,-2.07972
-2.41608,0.214546,-0.857016
-0.919493,0.40706,-1.1962
-0.858202,0.530632,-1.50508
-0.373455,0.282094,-0.913497
-1.24245,0.656624,-1.69857
0.183339,-2.23726,-4.72015
-1.466,2.18034,0.814915
0.489125,1.18247,-0.656691
0.840036,1.7648,-0.0514907
-2.07842,-1.69307,-3.0106
-0.515373,-0.223421,-4.06478
-1.91612,2.74531,-1.2235
0.23264,-4.69695,1.50994
-1.46356,5.85905,-2.12793
-5.05592,-0.604629,-0.129852
-5.05592,-0.604629,-0.129852
0,-6.41818e-06,0
0,0,0
-2.87237,0.653903,-11.7198
-0.522815,0.364747,-2.07088
2.03827,1.6701,0.733343
-1.29839,3.34328,-3.50357
-0.366373,0.271915,0.806857
0.958953,-1.70219,-4.27634
-3.72371,1.92493,-2.70633
0.0890339,0.140545,-0.975851
1.25186,-2.57859,-3.52054
0.229757,1.93856,-5.32333
-2.13637,-0.170249,-0.688731
1.20952,-0.0562158,-1.64664
0,-3.97887e-06,0
-1.53289,1.04934,-3.90339
-0.0128348,-1.36738,-7.27222
-1.58982,2.80843,-0.336472
-0.314714,1.50468,-0.614659
-2.24193,3.33519,-0.624183
0.61602,-1.7548,-4.877
-1.66215,-1.74832,1.41333
0.45122,0.543141,-8.95696
-2.57191,2.6697,-3.3031
-1.71575,-1.61374,-3.56485
-0.387778,-0.282653,-0.615766
-1.6378,4.61272,-1.84134
-0.423265,-0.482124,-5.21527
-1.33311,0.190002,-4.05916
-0.957564,2.37104,-4.02694
-0.496825,0.0201965,-3.3489
0.12756,-1.65736,-3.12182
0.727996,-0.517175,-4.70689
-1.50658,1.25915,-2.59743
-1.48098,3.21638,-3.15742
-1.15093,-3.02507,-5.52453
-5.92408,6.12709,-0.326897
0.936064,-5.36867,-4.92552
0,0,0
0,0,0
0.625321,7.52657,-16.0946
0,3.37804e-06,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-22.5004,17.9578,15.9179
-2.11468,1.10516,1.00389
-3.17639,-2.29787,5.68936
1.20056,-0.866022,2.28517
-1.19679,3.81976,-0.32567
0,-1.74119e-06,0
