torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
-7.282888,15.166094,5.1586576,-17.869076,0.7946296,-0.0541282,-0.048745118,-0.42932168,-0.48816898,-0.46142176,0.5905293,0.37853563,-0.5270909,0.24250905,0.66998935,-0.63731015,1.7468963,1.394526,2.0815477,-1.0201494,1.674422,0.73041314,-0.5686424,1.8127116,1.3114531,2.0267644,-0.94312036,1.6386026,-0.79488564,-0.9114747,-0.67966944,1.1013362,0.39939028,-0.40691328,0.11140478,0.35734034,-0.3892901,1.0901874,-3.3585608,0.024613354,-2.6787834,0.17610455,-0.39433265,0.9355844,0.9202638,0.04480557,0.26201704,0.2871478,-0.5093225,-0.67380893,-0.6311104,1,0,0,0,0,0,0,-1.0073403,-0.010709912,-0.5401874,-1.9431472,-0.92618465,-6.5843225,1.5027761,-0.001335144,0.09047389,0.7514626,-1.9454956,-0.93460083,-6.5612793,1.4877319,0,0.09536743,0.76293945
-9.404087,15.735071,6.5891657,-19.29714,0.80200744,-0.3684058,-0.0644291,-0.51641077,-0.4965794,-0.38867328,0.6166913,0.34444943,-0.547747,0.23058109,0.65295154,-0.6431293,1.7544106,1.4039568,2.0784318,-1.0252824,1.6731898,0.72630614,-0.57323194,1.8092488,1.3170197,2.02875,-0.94515646,1.6391758,-0.8214139,-0.91788536,-0.69262946,1.1133327,0.39709243,-0.4071903,0.1146146,0.34054756,-0.38916707,1.0765482,-3.3585608,0.024613354,-2.7278335,0.17349291,-0.39773798,0.9323786,0.92044216,0.0482639,0.26074415,0.2871745,-0.52437896,-0.67758375,-0.64291894,1,0,0,0,0,0,0,-0.99054754,-0.010832936,-0.5265482,-5.305648,-1.2821317,-2.5920033,2.3993015,-0.4595697,-0.055402517,0.6419644,-5.302429,-1.2779236,-2.5939941,2.4032593,-0.45776367,-0.05722046,0.64849854
-6.6269417,17.058018,6.7107897,-17.869541,0.75221246,-0.23871565,-0.014757689,-0.44897774,-0.49753353,-0.45354035,0.6011402,0.3632937,-0.52873194,0.2561619,0.6589595,-0.64786196,1.7412177,1.4071907,2.083244,-1.0244663,1.6776,0.7221543,-0.57785153,1.805663,1.3226225,2.0307317,-0.94719064,1.639769,-0.83032984,-0.92393947,-0.71721816,1.1206129,0.39620656,-0.4067942,0.118580975,0.3237548,-0.38904405,1.0626638,-3.3585608,0.024613354,-2.7768836,0.170825,-0.40116978,0.92910963,0.9206203,0.051785026,0.2594467,0.28716537,-0.5355367,-0.6826102,-0.6555469,1,0,0,0,0,0,0,-0.97375476,-0.01095596,-0.5126638,-1.7831922,-1.2108207,-4.917741,1.4560223,-0.1771748,0.07922053,0.79327524,-1.7929077,-1.2016296,-4.9209595,1.449585,-0.15258789,0.076293945,0.8010864
-8.077258,17.46938,7.6001105,-18.826498,0.7614013,-0.44047385,-0.030150617,-0.50504297,-0.5045957,-0.41221055,0.6163934,0.34849927,-0.5449201,0.23862919,0.6463979,-0.6535409,1.7438314,1.4150815,2.0830066,-1.0289286,1.6755633,0.71790665,-0.58250594,1.8020123,1.328273,2.0327039,-0.9492258,1.6403774,-0.849529,-0.93090487,-0.730129,1.1300853,0.39436957,-0.40698135,0.121746086,0.306962,-0.38892102,1.0485342,-3.3585608,0.024613354,-2.8259337,0.16808891,-0.40461302,0.9257851,0.92080003,0.05535618,0.25812048,0.28711796,-0.54914606,-0.6847303,-0.66671133,1,0,0,0,0,0,0,-0.956962,-0.011078984,-0.49853414,-3.8398385,-1.3930798,-2.5821686,1.8944979,-0.36739707,-0.037431717,0.6330222,-3.8337708,-1.3923645,-2.5939941,1.9073486,-0.38146973,-0.038146973,0.61035156
-6.059078,16.291574,6.0657215,-17.388662,0.80211467,-0.157873,0.012779156,-0.42889005,-0.51372504,-0.50564265,0.59641725,0.36569488,-0.5096665,0.29487443,0.65357316,-0.65956473,1.7261659,1.4177357,2.087558,-1.0256758,1.6846086,0.7136614,-0.5872028,1.7981995,1.3339417,2.0346742,-0.9512552,1.6410116,-0.8490933,-0.9393319,-0.7626433,1.1337904,0.3938739,-0.40589356,0.12678446,0.29016924,-0.388798,1.0341592,-3.3585608,0.024613354,-2.8749838,0.16529989,-0.40809155,0.9223916,0.92097723,0.05899855,0.25676113,0.28704312,-0.5599819,-0.69179296,-0.6805102,1,0,0,0,0,0,0,-0.9401692,-0.0112020075,-0.48415917,0.08714199,-1.6854048,-6.502855,0.74100494,-0.099134445,0.21755695,1.0076747,0.09536743,-1.6975403,-6.4849854,0.7247925,-0.076293945,0.22888184,1.0299683
-7.2436037,20.69286,10.090443,-19.192059,0.6896105,-0.7206845,-0.0027433988,-0.52250785,-0.51106465,-0.38105422,0.6179646,0.34994474,-0.5620665,0.23518007,0.6352852,-0.66386247,1.7410414,1.4266365,2.0871658,-1.0355651,1.6762886,0.70931643,-0.59193397,1.7943829,1.3396494,2.036635,-0.9532889,1.6416591,-0.86899155,-0.9462355,-0.76324785,1.1415297,0.39232805,-0.40672472,0.12948096,0.27337646,-0.38867497,1.019539,-3.3585608,0.024613354,-2.9240339,0.16244507,-0.4115553,0.91895854,0.92115396,0.06266522,0.25536293,0.2869461,-0.57317024,-0.6886205,-0.6885322,1,0,0,0,0,0,0,-0.92337644,-0.0113250315,-0.469539,-3.9796472,-1.3807178,-0.12091398,1.5478611,-0.3091693,-0.1662314,0.53929985,-3.9863586,-1.373291,-0.15258789,1.5640259,-0.38146973,-0.17166138,0.5340576
-4.821331,19.2919,7.7492304,-17.037838,0.69133717,-0.28848943,0.024903134,-0.43165982,-0.51321214,-0.5131255,0.6004817,0.35938948,-0.51184833,0.29684493,0.6445675,-0.6689158,1.7174141,1.4297217,2.0905433,-1.0300661,1.6861858,0.704982,-0.5966971,1.7904233,1.3453724,2.0385919,-0.95531785,1.6423305,-0.86687374,-0.95259154,-0.79186004,1.1445638,0.3915155,-0.40576738,0.13419302,0.2565837,-0.38855195,1.0046736,-3.3585608,0.024613354,-2.973084,0.15954447,-0.4150393,0.9154617,0.92132473,0.066391304,0.25393322,0.286829,-0.58223236,-0.69251275,-0.7011838,1,0,0,0,0,0,0,-0.90658367,-0.0114480555,-0.4546736,0.42356253,-1.2712121,-5.7224393,0.60682297,-0.16251206,0.191468,0.942412,0.4196167,-1.2779236,-5.722046,0.61035156,-0.15258789,0.19073486,0.9536743
-6.3504663,21.819693,10.199388,-18.302246,0.6206222,-0.67237186,0.0044664703,-0.5130025,-0.51279056,-0.42276686,0.62453735,0.3465755,-0.5600395,0.2519123,0.6280316,-0.6736157,1.7270082,1.439053,2.090578,-1.0393238,1.6801174,0.7005717,-0.6014869,1.7864312,1.3511345,2.0405412,-0.9573506,1.6430162,-0.88201094,-0.95798016,-0.79841876,1.152458,0.38987324,-0.40654123,0.13712387,0.23979092,-0.38842893,0.9895629,-3.3585608,0.024613354,-3.022134,0.15658665,-0.418509,0.91191906,0.92149156,0.07014741,0.2524683,0.2866922,-0.5936384,-0.68963426,-0.71056956,1,0,0,0,0,0,0,-0.8897909,-0.0115710795,-0.43956292,-3.027439,-1.0777235,-1.3117433,1.5788317,-0.3284514,-0.15476942,0.58616996,-3.0326843,-1.0681152,-1.2969971,1.5640259,-0.30517578,-0.15258789,0.5722046
-4.235144,21.01258,9.09912,-16.943178,0.64867455,-0.4422143,0.05395974,-0.44118282,-0.5236859,-0.49999416,0.6073728,0.36743638,-0.5279326,0.3009728,0.6343943,-0.6800398,1.7114321,1.4422405,2.0956566,-1.0365405,1.6881621,0.69617194,-0.606313,1.7823304,1.3569138,2.0424905,-0.95938146,1.6437248,-0.87996036,-0.96521133,-0.8201385,1.1557965,0.3898473,-0.40618303,0.14162539,0.22299814,-0.3883059,0.974207,-3.3585608,0.024613354,-3.0711842,0.15358591,-0.42198467,0.90831846,0.92164946,0.073951,0.25096384,0.28654936,-0.6023166,-0.6906331,-0.7220876,1,0,0,0,0,0,0,-0.8729981,-0.0116941035,-0.42420697,0.41011572,-1.4462352,-4.3439507,0.6677151,-0.005185604,0.07163882,0.9003043,0.4196167,-1.449585,-4.348755,0.6866455,0,0.076293945,0.91552734
-5.1653385,22.902025,10.709438,-17.804602,0.6013149,-0.6790888,0.03645715,-0.49014494,-0.5205958,-0.45249638,0.61832374,0.36268693,-0.54434055,0.28517547,0.6226502,-0.68440235,1.714456,1.4496623,2.0968935,-1.0410326,1.6865011,0.6917326,-0.61116815,1.7781829,1.3627179,2.044438,-0.96141326,1.6444515,-0.88789713,-0.97101873,-0.82949907,1.1608106,0.38956952,-0.40639213,0.14540632,0.20620537,-0.38818288,0.9586058,-3.3585608,0.024613354,-3.1202343,0.15053606,-0.4254458,0.90467244,0.9218006,0.07778448,0.24941841,0.28639776,-0.6123095,-0.68758523,-0.7312636,1,0,0,0,0,0,0,-0.85620534,-0.0118171275,-0.4086058,-1.5873551,-1.16148,-1.8721104,1.0028124,-0.05555749,-0.04181862,0.75618625,-1.5830994,-1.1634827,-1.8692017,0.9918213,-0.076293945,-0.038146973,0.7247925
-3.9706068,24.096556,11.271736,-17.282795,0.54401004,-0.6834989,0.051610187,-0.468313,-0.52289194,-0.46962345,0.61483824,0.35649404,-0.54247165,0.29038957,0.62148565,-0.68960196,1.7077394,1.4549437,2.097912,-1.042784,1.68801,0.68727845,-0.6160505,1.7739819,1.368541,2.0463815,-0.963446,1.6451973,-0.89079326,-0.97647095,-0.8402816,1.164545,0.3888252,-0.4065522,0.14915507,0.1894126,-0.38805985,0.9427594,-3.3585608,0.024613354,-3.1692843,0.1474433,-0.42888904,0.9009809,0.921942,0.081644766,0.2478324,0.2862449,-0.6205779,-0.6839527,-0.7402926,1,0,0,0,0,0,0,-0.83941257,-0.011940151,-0.39275938,-0.579226,-1.0904431,-2.156508,0.7468939,-0.1488626,-0.032013655,0.74974895,-0.5912781,-1.0871887,-2.1362305,0.76293945,-0.15258789,-0.038146973,0.76293945
-5.0285487,23.309757,10.749404,-17.541447,0.5801006,-0.6749867,0.032903526,-0.48503152,-0.52733946,-0.479621,0.61936176,0.3566065,-0.53431296,0.28817642,0.6145237,-0.6951514,1.7020388,1.4614453,2.0998724,-1.0435929,1.6884238,0.68279475,-0.6209619,1.76972,1.3743851,2.0483212,-0.9654778,1.6459602,-0.8967549,-0.98227096,-0.85231584,1.1687539,0.38811386,-0.406404,0.15264484,0.17261982,-0.38793683,0.92666775,-3.3585608,0.024613354,-3.2183344,0.14430332,-0.43231916,0.89724123,0.92207557,0.0855373,0.24620555,0.2860818,-0.6302585,-0.68115145,-0.7499339,0,1,0,0,0,0,0,-0.8226198,-0.012063175,-0.37666774,-1.1923313,-1.1600018,-2.4068475,0.84176064,-0.14227033,0.02964139,0.6979555,-1.1825562,-1.1634827,-2.4414062,0.8392334,-0.15258789,0.038146973,0.6866455
-4.6145134,24.143984,11.365482,-17.559038,0.5647718,-0.7352542,0.044613577,-0.47989267,-0.53121793,-0.47789976,0.6152747,0.36135358,-0.5385194,0.29703853,0.6108109,-0.7006446,1.698035,1.4666764,2.1025243,-1.0462557,1.690516,0.6782891,-0.62590337,1.7654074,1.3802426,2.050261,-0.9675096,1.6467413,-0.90109545,-0.9883286,-0.86258584,1.1714888,0.3878099,-0.4064022,0.15627393,0.15582705,-0.3878138,0.91033083,-3.3585608,0.024613354,-3.2673845,0.14111519,-0.43573022,0.8934581,0.9222011,0.08945578,0.24453197,0.2859142,-0.6396239,-0.6773529,-0.7587189,0,1,0,0,0,0,0,-0.805827,-0.012186199,-0.36033082,-0.8681059,-1.211524,-2.054,0.5469799,-0.060790777,0.00035762787,0.7258177,-0.8773804,-1.2016296,-2.0217896,0.5340576,0,0,0.7247925
-2.7653866,27.1595,13.037064,-16.946053,0.43809128,-0.8189613,0.06748542,-0.46874544,-0.5235805,-0.4727004,0.61603177,0.37103996,-0.5450631,0.3019268,0.6079773,-0.7044405,1.6945024,1.4726473,2.105917,-1.0492691,1.6920303,0.6735733,-0.6308193,1.760434,1.3864653,2.0512044,-0.97264886,1.6485605,-0.92857134,-0.98659253,-0.9458667,1.2164396,0.2784022,-0.81832975,0.29510108,0.15588665,-0.38981414,0.917633,-1.0995742,-0.3528507,-0.4553934,0.13773108,-0.43888974,0.8894232,0.9222533,0.09222807,0.24298863,0.28618047,-0.6699375,-0.64133,-0.7905575,0,1,0,0,0,0,0,-0.8058866,-0.010185868,-0.367633,-5.4951787,0.34720898,-16.656172,8.990169,-21.881538,-82.38551,27.765429,-8.406639,1.0204315,-26.435852,14.610291,-39.85405,-124.29714,41.52775
49.617226,113.421814,80.733116,-38.347015,-0.9912687,-6.4350977,0.5768155,0.27937314,-0.42300057,0.4008506,-0.37819827,0.5711977,-0.54290366,0.19924581,0.7154793,-0.6942694,1.8205616,1.3297355,2.1368842,-1.0540844,1.6784474,0.6698357,-0.6356418,1.7567115,1.3913629,2.0526097,-0.97674376,1.6500341,-0.7475016,-0.96450365,-0.74445665,0.9795012,0.28117934,-0.8185041,0.29456562,0.1503663,-0.3912151,0.91610914,-1.1064574,-0.27965912,-0.3077956,0.13459921,-0.4416287,0.8861579,0.92235947,0.094589986,0.24101965,0.28673184,-0.62960416,-0.54111236,-0.65543616,0,1,0,0,0,0,0,-0.8003663,-0.00878492,-0.36610913,36.213947,4.417777,40.282013,-47.387684,0.5554259,-0.034868717,-0.107091665,39.126873,3.7384033,50.034523,-53.00522,18.472672,41.77332,-13.828278
36.109116,120.39694,87.013016,-56.359894,-0.4148044,-7.410136,0.016586248,0.056557395,-0.31718296,0.48605734,-0.6153708,0.5874109,-0.42357543,0.22994141,0.6783193,-0.68321925,1.8296201,1.2990572,2.1407213,-1.0402801,1.6845253,0.66675663,-0.6402285,1.754183,1.3947409,2.0541291,-0.9807314,1.6514794,-0.61578465,-0.91735166,-0.50555444,0.6755101,0.30402926,-0.797115,0.28894356,0.1451869,-0.39249873,0.9152065,-1.0378482,-0.25645077,-0.18367422,0.1315527,-0.4438641,0.88376015,0.9225769,0.096065775,0.23867533,0.28750157,-0.6108098,-0.44170174,-0.48127946,0,1,0,0,0,0,0,-0.7951869,-0.0075012743,-0.36520648,26.343393,9.430397,47.78044,-60.798218,4.5699835,4.2778134,-1.1244118,26.342869,9.431839,47.76478,-60.782433,4.5681,4.28915,-1.1301041
13.61158,141.58546,88.45094,-62.2797,-1.6332905,-7.5514183,-1.1014313,-0.5144584,0.15418082,0.50907546,-0.53801686,0.5928625,-0.39538765,0.06830857,0.58958787,-0.6171014,1.8305444,1.3140384,2.1430585,-1.0400395,1.6617256,0.6635198,-0.6440184,1.752721,1.396859,2.0557382,-0.9846514,1.6528813,-0.64735687,-0.7580147,-0.29240963,0.42355058,0.3217757,-0.78384334,0.28031942,0.14031458,-0.39365196,0.9148665,-0.97517544,-0.23041695,-0.06896077,0.12853718,-0.44555044,0.8822078,0.9229498,0.09674166,0.23626207,0.2880711,-0.60357267,-0.3336842,-0.31209934,0,1,0,0,0,0,0,-0.79031456,-0.0063480437,-0.3648665,-6.3144445,31.867397,42.628963,-50.391907,3.5492897,2.654338,-1.7248273,-6.31094,31.871796,42.653084,-50.39692,3.5858154,2.708435,-1.7356873
12.830727,150.10222,82.520515,-55.992535,-2.5893695,-6.152047,-1.6275318,-0.53742516,0.4395655,0.24892527,-0.5656883,0.5605157,-0.4349008,-0.18096958,0.582906,-0.5780836,1.7900598,1.3120058,2.1398156,-1.0498865,1.6257359,0.6600145,-0.6466949,1.7518595,1.3978738,2.0574224,-0.988517,1.6541952,-0.7010483,-0.53528905,-0.17228909,0.20297374,0.3368042,-0.7730636,0.26274577,0.13575411,-0.39469194,0.9150283,-0.9122878,-0.20784026,0.032225147,0.12561417,-0.4467585,0.88138485,0.9234754,0.096772335,0.23400243,0.28822044,-0.58504725,-0.23906113,-0.16566567,0,1,0,0,0,0,0,-0.7857541,-0.005308062,-0.36502826,-10.738289,44.545128,24.024109,-44.115368,3.0057013,2.1559477,-3.514731,-10.738373,44.53659,24.027824,-44.136047,3.004074,2.1743774,-3.5190582
8.720305,131.04227,68.856606,-49.47141,-2.2336214,-4.8286753,-1.5402405,-0.5463213,0.43613932,0.16569184,-0.53201115,0.55111593,-0.41542557,-0.23716973,0.57806635,-0.581274,1.7767134,1.3180721,2.1400898,-1.0508308,1.6186197,0.65625036,-0.6483624,1.7513663,1.3979844,2.0591772,-0.99232143,1.6554103,-0.7528177,-0.33352375,-0.09867217,0.02207044,0.35091212,-0.76090866,0.24304205,0.13146257,-0.39564514,0.91558677,-0.8582522,-0.19053933,0.11201915,0.12277079,-0.44759512,0.8811464,0.92413455,0.096312806,0.2319241,0.28794137,-0.5693633,-0.16551946,-0.048366196,0,1,0,0,0,0,0,-0.78146255,-0.0043548644,-0.36558676,-10.353875,40.353058,14.723385,-36.18066,2.8215826,2.4309874,-3.9407432,-10.354519,40.359497,14.724731,-36.16333,2.822876,2.4461746,-3.95298
0.4093691,101.71742,48.3397,-43.610596,-1.4036758,-2.9810493,-1.5059999,-0.54755276,0.43161592,-0.08848784,-0.50752985,0.5663542,-0.2726089,-0.27835697,0.5741174,-0.58362,1.7380931,1.321855,2.1441302,-1.0332128,1.6136568,0.65226024,-0.6491673,1.7508609,1.3973577,2.0610065,-0.9960324,1.6565204,-0.79800135,-0.16098726,-0.101132706,-0.12539439,0.36596242,-0.7422291,0.22206153,0.1273756,-0.39655542,0.91640496,-0.81722283,-0.18202351,0.16408986,0.11995554,-0.44823313,0.88130975,0.92491794,0.09558186,0.23003434,0.28718483,-0.5638536,-0.12621322,0.032307453,0,1,0,0,0,0,0,-0.7773756,-0.0034445822,-0.36640495,-9.036732,34.507298,-0.49210787,-29.492966,3.0100584,3.7359118,-4.1961045,-9.038448,34.503937,-0.48160553,-29.492378,2.9850006,3.7384033,-4.2009354
0.1389587,88.556725,43.081856,-39.871235,-1.0189922,-2.6588838,-1.1970862,-0.54128677,0.38314548,0.0012142686,-0.5006817,0.5769774,-0.15602294,-0.27156743,0.5710672,-0.5916955,1.7510431,1.3222555,2.1475532,-1.0194359,1.6157852,0.64808476,-0.64929557,1.7504071,1.3961151,2.0629132,-0.9996274,1.6575303,-0.8350861,-0.02567817,-0.09081825,-0.24851891,0.3812778,-0.719041,0.20201135,0.12347031,-0.3974285,0.9174397,-0.7809312,-0.17455597,0.20738825,0.117156506,-0.448699,0.8818175,0.92580247,0.09462504,0.22828111,0.28604797,-0.560363,-0.09181353,0.10112925,0,1,0,0,0,0,0,-0.7734703,-0.0025714934,-0.3674397,-7.4169517,27.061817,2.0628915,-24.624905,3.0630767,4.637623,-4.0100365,-7.414818,27.065277,2.0599365,-24.638176,3.0899048,4.6396255,-4.005432
1.8669977,77.38776,37.437386,-34.269585,-0.8112201,-2.0932415,-0.9140689,-0.51238185,0.35254714,-0.008813677,-0.46235153,0.5942266,0.017776683,-0.27802685,0.5712275,-0.5964135,1.7490851,1.3267623,2.1520472,-0.99696094,1.6158262,0.6437875,-0.6488936,1.7499952,1.3943956,2.0649006,-1.0030757,1.6584427,-0.85940945,0.08043411,-0.08236125,-0.34387684,0.39739513,-0.68968433,0.1824903,0.11972952,-0.39827323,0.91864127,-0.74803513,-0.16889611,0.2406132,0.11438608,-0.44902968,0.88259125,0.92675984,0.09351485,0.22663893,0.2846155,-0.5544253,-0.06449048,0.15451074,0,1,0,0,0,0,0,-0.7697295,-0.0017267764,-0.36864126,-4.864669,21.222456,1.6913996,-19.071585,3.2234669,5.8713317,-3.9042087,-4.8708916,21.209717,1.6784668,-19.073486,3.232956,5.867481,-3.900528
0.37416613,66.91513,30.343504,-30.4385,-0.6071974,-1.4197431,-0.83172923,-0.519556,0.36387965,-0.096176855,-0.43941858,0.5893948,0.0881209,-0.29886925,0.5658541,-0.59431165,1.7355688,1.3284827,2.1533098,-0.98985755,1.6136123,0.6393839,-0.6480324,1.7495147,1.3923042,2.0669627,-1.0063658,1.6592581,-0.88076043,0.1722213,-0.09611521,-0.41827312,0.41248873,-0.6580825,0.16305622,0.11613083,-0.39910245,0.9199541,-0.7196413,-0.16581284,0.26288885,0.11164045,-0.44927645,0.883554,0.92777616,0.09233264,0.22511385,0.2828955,-0.54959494,-0.04776702,0.19224998,0,1,0,0,0,0,0,-0.7661308,-0.00089755654,-0.3699541,-4.270196,18.357439,-2.7507915,-14.879256,3.018719,6.3203692,-3.886816,-4.2533875,18.367767,-2.746582,-14.877319,2.9850006,6.3300133,-3.8814545
3.1664386,63.317844,30.235674,-26.783436,-0.61681724,-1.4392883,-0.5714487,-0.5133377,0.32986584,0.0018711719,-0.39869115,0.5972075,0.12773255,-0.31447384,0.56238323,-0.5985525,1.7497953,1.3325005,2.1565437,-0.98720586,1.612087,0.6348964,-0.6468208,1.7490798,1.3899505,2.0690992,-1.0094965,1.6599772,-0.89751226,0.24237506,-0.087028965,-0.4708072,0.42741126,-0.62609637,0.14385192,0.1126709,-0.39991188,0.92136323,-0.691911,-0.16182224,0.2819525,0.108935356,-0.44942427,0.88467777,0.928828,0.09108113,0.22367758,0.28098214,-0.5410978,-0.027687905,0.22455493,0,1,0,0,0,0,0,-0.7626709,-0.00008812547,-0.37136322,-3.3503652,14.030751,1.8172488,-10.506815,2.984506,6.3972235,-3.8408608,-3.3569336,14.019012,1.8262863,-10.4904175,2.9754639,6.375313,-3.8528442
6.5520744,59.079685,28.642595,-22.675962,-0.6148755,-1.2260258,-0.35097533,-0.47366884,0.30488276,0.01633957,-0.3659202,0.605691,0.13704525,-0.31946445,0.56384605,-0.60108835,1.7515308,1.3350625,2.1599529,-0.98893964,1.6120576,0.63038695,-0.6453464,1.7487166,1.3874204,2.07131,-1.0124717,1.6606038,-0.90192837,0.29487693,-0.07258545,-0.5060662,0.44228014,-0.5949952,0.1253708,0.10934591,-0.40070248,0.9228454,-0.6649641,-0.15807222,0.29660365,0.10629654,-0.44947767,0.8859244,0.92989415,0.089779034,0.22231166,0.27895185,-0.528025,-0.008759008,0.24913892,0,1,0,0,0,0,0,-0.7593459,0.00070247054,-0.3728454,-0.8832216,10.500375,2.8887033,-7.0518017,2.973777,6.2202334,-3.6962242,-0.8773804,10.509491,2.8657913,-7.05719,2.9754639,6.2179565,-3.7002563
5.365253,50.21587,23.813261,-20.857521,-0.3392843,-0.86647725,-0.2588087,-0.4583918,0.27297756,-0.017058372,-0.35374194,0.61100686,0.15737903,-0.3440309,0.56162816,-0.60439974,1.7461579,1.3343592,2.162961,-0.98886484,1.6089991,0.62588465,-0.64369273,1.7483809,1.3847616,2.0735931,-1.0152926,1.6611377,-0.90049076,0.3307751,-0.067196585,-0.53183544,0.45666665,-0.5641567,0.106748715,0.10613823,-0.40148425,0.924367,-0.64150196,-0.15627995,0.3043828,0.10370731,-0.44947338,0.88725096,0.93096846,0.08846492,0.22099367,0.27682742,-0.5177364,0.0028628258,0.26513213,0,1,0,0,0,0,0,-0.7561382,0.0014842451,-0.374367,0.2875209,7.179636,1.0777726,-5.1538467,2.877301,6.167698,-3.7244172,0.2861023,7.171631,1.1014938,-5.1498413,2.8896332,6.170273,-3.7050247
5.1926017,43.049904,20.022715,-19.205948,-0.112159975,-0.5665714,-0.1622524,-0.42269415,0.24011871,-0.043343652,-0.34801683,0.6138047,0.16563314,-0.34227306,0.5624805,-0.6076749,1.7418793,1.332559,2.165664,-0.9904477,1.6097968,0.62143576,-0.64193225,1.7480319,1.3820026,2.075945,-1.017963,1.6615821,-0.8898069,0.3520532,-0.06983853,-0.5518251,0.47033682,-0.5341245,0.08893132,0.1030345,-0.4022646,0.9259011,-0.6207174,-0.15605274,0.30698556,0.101161,-0.4494412,0.8886244,0.93204564,0.08716552,0.21970284,0.27463374,-0.50911194,0.0084493,0.27449074,0,1,0,0,0,0,0,-0.7530345,0.002264589,-0.3759011,2.136767,4.2556167,-0.5283892,-3.9979339,2.7340353,6.0064435,-3.5634785,2.1362305,4.272461,-0.5340576,-4.005432,2.746582,6.0224533,-3.581047
8.780162,38.535343,16.763187,-15.732849,-0.056700334,-0.07493904,-0.04560598,-0.32399005,0.21955761,-0.12459465,-0.34743077,0.62116194,0.2034533,-0.337865,0.57283723,-0.6089986,1.7293427,1.329888,2.1691191,-0.98744506,1.6109023,0.617159,-0.6401131,1.7475684,1.3791605,2.0783634,-1.0204836,1.6619426,-0.85531396,0.36380565,-0.09278998,-0.568482,0.4837794,-0.5041336,0.0721578,0.10003233,-0.4030547,0.9274256,-0.60029966,-0.1578809,0.30498844,0.098677635,-0.44941902,0.89000505,0.9331137,0.08591697,0.21843156,0.27240548,-0.49637505,0.0065111965,0.2758802,0,1,0,0,0,0,0,-0.7500323,0.0030547082,-0.3774256,6.898594,2.3504913,-4.590289,-3.3313751,2.6885152,5.9981823,-3.3547044,6.8855286,2.3460388,-4.5776367,-3.323555,2.670288,5.993843,-3.3569336
13.364441,40.646362,19.778782,-13.418583,-0.2232436,-0.3002538,0.15814714,-0.2804802,0.18303914,-0.022651322,-0.31929234,0.6145035,0.18857862,-0.35556602,0.57508695,-0.61265725,1.7441707,1.3312666,2.170539,-0.9921968,1.6086076,0.6131011,-0.638293,1.7471145,1.3762814,2.080843,-1.0228649,1.6622202,-0.81160146,0.36399972,-0.09070462,-0.57575864,0.49598253,-0.4762557,0.055593845,0.09714174,-0.40384555,0.9289501,-0.5780607,-0.15814053,0.30495802,0.096288204,-0.44937396,0.891398,0.93415606,0.084685124,0.21715935,0.27022707,-0.4775969,0.011120652,0.27844706,0,1,0,0,0,0,0,-0.7471417,0.0038455427,-0.37895006,8.742499,0.038814545,0.41707158,-1.4553308,2.4406254,5.5755734,-3.312791,8.75473,0.038146973,0.3862381,-1.4829636,2.4414062,5.569458,-3.3140182
22.181068,40.638023,24.004885,-11.102716,-0.17504384,-0.63326025,0.56379443,-0.10771267,0.061705854,0.124086924,-0.34972936,0.6303754,0.23440984,-0.33513612,0.5969442,-0.62903714,1.7657275,1.323822,2.1753993,-0.98770344,1.6119498,0.60945,-0.63662696,1.7468637,1.3733402,2.0833855,-1.025108,1.6624234,-0.73028886,0.33323815,-0.050179508,-0.5881977,0.50811756,-0.4490636,0.040622786,0.09437847,-0.40463066,0.9305023,-0.55443215,-0.16153476,0.31128576,0.09403229,-0.4492736,0.89283305,0.93515134,0.08339882,0.21580327,0.26826373,-0.45096868,0.022284254,0.28690532,0,1,0,0,0,0,0,-0.74437845,0.004630655,-0.38050228,16.26252,-6.152314,8.105022,-2.4878144,2.4270058,5.438423,-2.9942117,16.269684,-6.160736,8.120537,-2.4795532,2.5177002,5.531311,-2.9802322
